"Country","Year","Month","Variable","Value"
"Russia",2019,8,"Business credit interest rate percent",8.79
"Russia",2019,8,"Foreign exchange reserves billion currency units",529.08
"Russia",2019,8,"Inflation monthly percent change in the CPI",-0.24
"Russia",2019,8,"Inflation annual percent change in the CPI",4.31
"Russia",2019,8,"USD Exchange rate",65.8332
"Russia",2019,8,"Policy rate percent",7.25
"Russia",2019,8,"Stock market index",158.73
"Russia",2019,8,"Long-term interest rate",NA
"Russia",2019,9,"Private sector credit billion currency units",53628.44
"Russia",2019,9,"Business credit billion currency units",35090.66
"Russia",2019,9,"Household credit billion currency units",18537.78
"Russia",2019,9,"Mortgage credit billion currency units",7356.77
"Russia",2019,9,"Consumer credit billion currency units",11291.95
"Russia",2019,9,"Consumer Price Index (CPI)",587.8
"Russia",2019,9,"Money supply billion currency units",48266.8
"Russia",2019,9,"Bank deposit interest rate percent",5.11
"Russia",2019,9,"Mortgage credit interest rate percent",9.7
"Russia",2019,9,"Business credit interest rate percent",8.65
"Russia",2019,9,"Foreign exchange reserves billion currency units",530.92
"Russia",2019,9,"Inflation monthly percent change in the CPI",-0.15
"Russia",2019,9,"Inflation annual percent change in the CPI",4
"Russia",2019,9,"USD Exchange rate",64.9191
"Russia",2019,9,"Policy rate percent",7
"Russia",2019,9,"Stock market index",165.6
"Russia",2019,9,"Long-term interest rate",NA
"Russia",2019,10,"Private sector credit billion currency units",54074.24
"Russia",2019,10,"Business credit billion currency units",35385.15
"Russia",2019,10,"Household credit billion currency units",18689.09
"Russia",2019,10,"Mortgage credit billion currency units",7385.93
"Russia",2019,10,"Consumer credit billion currency units",11332.32
"Russia",2019,10,"Consumer Price Index (CPI)",588.5
"Russia",2019,10,"Money supply billion currency units",48082.4
"Russia",2019,10,"Bank deposit interest rate percent",4.99
"Russia",2019,10,"Mortgage credit interest rate percent",9.4
"Russia",2019,10,"Business credit interest rate percent",8.74
"Russia",2019,10,"Foreign exchange reserves billion currency units",540.92
"Russia",2019,10,"Inflation monthly percent change in the CPI",0.12
"Russia",2019,10,"Inflation annual percent change in the CPI",3.76
"Russia",2019,10,"USD Exchange rate",64.2857
"Russia",2019,10,"Policy rate percent",6.5
"Russia",2019,10,"Stock market index",164.67
"Russia",2019,10,"Long-term interest rate",NA
"Russia",2019,11,"Private sector credit billion currency units",54130.81
"Russia",2019,11,"Business credit billion currency units",35207.56
"Russia",2019,11,"Household credit billion currency units",18923.25
"Russia",2019,11,"Mortgage credit billion currency units",7524.73
"Russia",2019,11,"Consumer credit billion currency units",11537.32
"Russia",2019,11,"Consumer Price Index (CPI)",590.2
"Russia",2019,11,"Money supply billion currency units",49195.3
"Russia",2019,11,"Bank deposit interest rate percent",4.58
"Russia",2019,11,"Mortgage credit interest rate percent",9.2
"Russia",2019,11,"Business credit interest rate percent",8.46
"Russia",2019,11,"Foreign exchange reserves billion currency units",542.03
"Russia",2019,11,"Inflation monthly percent change in the CPI",0.29
"Russia",2019,11,"Inflation annual percent change in the CPI",3.54
"Russia",2019,11,"USD Exchange rate",63.8464
"Russia",2019,11,"Policy rate percent",6.5
"Russia",2019,11,"Stock market index",174.86
"Russia",2019,11,"Long-term interest rate",NA
"Russia",2019,12,"Private sector credit billion currency units",53952.3
"Russia",2019,12,"Business credit billion currency units",34851.89
"Russia",2019,12,"Household credit billion currency units",19100.41
"Russia",2019,12,"Mortgage credit billion currency units",7636.85
"Russia",2019,12,"Consumer credit billion currency units",11575.67
"Russia",2019,12,"Consumer Price Index (CPI)",592.3
"Russia",2019,12,"Money supply billion currency units",51660.3
"Russia",2019,12,"Bank deposit interest rate percent",4.74
"Russia",2019,12,"Mortgage credit interest rate percent",NA
"Russia",2019,12,"Business credit interest rate percent",8.05
"Russia",2019,12,"Foreign exchange reserves billion currency units",554.36
"Russia",2019,12,"Inflation monthly percent change in the CPI",0.36
"Russia",2019,12,"Inflation annual percent change in the CPI",3.04
"Russia",2019,12,"USD Exchange rate",62.8651
"Russia",2019,12,"Policy rate percent",6.25
"Russia",2019,12,"Stock market index",177.26
"Russia",2019,12,"Long-term interest rate",NA
"Russia",2020,1,"Private sector credit billion currency units",54129.62
"Russia",2020,1,"Business credit billion currency units",34883.05
"Russia",2020,1,"Household credit billion currency units",19246.58
"Russia",2020,1,"Mortgage credit billion currency units",7693.64
"Russia",2020,1,"Consumer credit billion currency units",11609.73
"Russia",2020,1,"Consumer Price Index (CPI)",594.7
"Russia",2020,1,"Money supply billion currency units",50622.9
"Russia",2020,1,"Bank deposit interest rate percent",4.56
"Russia",2020,1,"Mortgage credit interest rate percent",NA
"Russia",2020,1,"Business credit interest rate percent",7.96
"Russia",2020,1,"Foreign exchange reserves billion currency units",562.31
"Russia",2020,1,"Inflation monthly percent change in the CPI",0.41
"Russia",2020,1,"Inflation annual percent change in the CPI",2.43
"Russia",2020,1,"USD Exchange rate",61.8682
"Russia",2020,1,"Policy rate percent",6.25
"Russia",2020,1,"Stock market index",185.47
"Russia",2020,1,"Long-term interest rate",NA
"Russia",2020,2,"Private sector credit billion currency units",54699.52
"Russia",2020,2,"Business credit billion currency units",35228.73
"Russia",2020,2,"Household credit billion currency units",19470.79
"Russia",2020,2,"Mortgage credit billion currency units",7821.1
"Russia",2020,2,"Consumer credit billion currency units",11777.15
"Russia",2020,2,"Consumer Price Index (CPI)",596.6
"Russia",2020,2,"Money supply billion currency units",51314.2
"Russia",2020,2,"Bank deposit interest rate percent",4.32
"Russia",2020,2,"Mortgage credit interest rate percent",NA
"Russia",2020,2,"Business credit interest rate percent",7.75
"Russia",2020,2,"Foreign exchange reserves billion currency units",570.38
"Russia",2020,2,"Inflation monthly percent change in the CPI",0.32
"Russia",2020,2,"Inflation annual percent change in the CPI",2.3
"Russia",2020,2,"USD Exchange rate",64.193
"Russia",2020,2,"Policy rate percent",6
"Russia",2020,2,"Stock market index",182.01
"Russia",2020,2,"Long-term interest rate",NA
"Russia",2020,3,"Private sector credit billion currency units",56893.89
"Russia",2020,3,"Business credit billion currency units",37082.94
"Russia",2020,3,"Household credit billion currency units",19810.95
"Russia",2020,3,"Mortgage credit billion currency units",7949.17
"Russia",2020,3,"Consumer credit billion currency units",11989.84
"Russia",2020,3,"Consumer Price Index (CPI)",599.9
"Russia",2020,3,"Money supply billion currency units",52327
"Russia",2020,3,"Bank deposit interest rate percent",4.32
"Russia",2020,3,"Mortgage credit interest rate percent",NA
"Russia",2020,3,"Business credit interest rate percent",8.02
"Russia",2020,3,"Foreign exchange reserves billion currency units",563.47
"Russia",2020,3,"Inflation monthly percent change in the CPI",0.55
"Russia",2020,3,"Inflation annual percent change in the CPI",2.55
"Russia",2020,3,"USD Exchange rate",74.0789
"Russia",2020,3,"Policy rate percent",6
"Russia",2020,3,"Stock market index",146.9
"Russia",2020,3,"Long-term interest rate",NA
"Russia",2020,4,"Private sector credit billion currency units",56790.84
"Russia",2020,4,"Business credit billion currency units",37099.84
"Russia",2020,4,"Household credit billion currency units",19691
"Russia",2020,4,"Mortgage credit billion currency units",8012.33
"Russia",2020,4,"Consumer credit billion currency units",11741.83
"Russia",2020,4,"Consumer Price Index (CPI)",604.9
"Russia",2020,4,"Money supply billion currency units",52951.7
"Russia",2020,4,"Bank deposit interest rate percent",4.83
"Russia",2020,4,"Mortgage credit interest rate percent",NA
"Russia",2020,4,"Business credit interest rate percent",8.36
"Russia",2020,4,"Foreign exchange reserves billion currency units",566.01
"Russia",2020,4,"Inflation monthly percent change in the CPI",0.83
"Russia",2020,4,"Inflation annual percent change in the CPI",3.1
"Russia",2020,4,"USD Exchange rate",74.9064
"Russia",2020,4,"Policy rate percent",5.5
"Russia",2020,4,"Stock market index",153.7
"Russia",2020,4,"Long-term interest rate",NA
"Russia",2020,5,"Private sector credit billion currency units",56596.68
"Russia",2020,5,"Business credit billion currency units",36857.13
"Russia",2020,5,"Household credit billion currency units",19739.55
"Russia",2020,5,"Mortgage credit billion currency units",8083.26
"Russia",2020,5,"Consumer credit billion currency units",11790.38
"Russia",2020,5,"Consumer Price Index (CPI)",606.5
"Russia",2020,5,"Money supply billion currency units",53068
"Russia",2020,5,"Bank deposit interest rate percent",4.11
"Russia",2020,5,"Mortgage credit interest rate percent",NA
"Russia",2020,5,"Business credit interest rate percent",7.77
"Russia",2020,5,"Foreign exchange reserves billion currency units",566.13
"Russia",2020,5,"Inflation monthly percent change in the CPI",0.26
"Russia",2020,5,"Inflation annual percent change in the CPI",3.02
"Russia",2020,5,"USD Exchange rate",72.6617
"Russia",2020,5,"Policy rate percent",5.5
"Russia",2020,5,"Stock market index",159.12
"Russia",2020,5,"Long-term interest rate",NA
"Russia",2020,6,"Private sector credit billion currency units",56744.5
"Russia",2020,6,"Business credit billion currency units",36834.66
"Russia",2020,6,"Household credit billion currency units",19909.84
"Russia",2020,6,"Mortgage credit billion currency units",8197.71
"Russia",2020,6,"Consumer credit billion currency units",11897.51
"Russia",2020,6,"Consumer Price Index (CPI)",607.9
"Russia",2020,6,"Money supply billion currency units",54392.6
"Russia",2020,6,"Bank deposit interest rate percent",4
"Russia",2020,6,"Mortgage credit interest rate percent",NA
"Russia",2020,6,"Business credit interest rate percent",7.01
"Russia",2020,6,"Foreign exchange reserves billion currency units",568.87
"Russia",2020,6,"Inflation monthly percent change in the CPI",0.23
"Russia",2020,6,"Inflation annual percent change in the CPI",3.21
"Russia",2020,6,"USD Exchange rate",69.3354
"Russia",2020,6,"Policy rate percent",4.5
"Russia",2020,6,"Stock market index",164.28
"Russia",2020,6,"Long-term interest rate",NA
"Russia",2020,7,"Private sector credit billion currency units",57581.32
"Russia",2020,7,"Business credit billion currency units",37364.66
"Russia",2020,7,"Household credit billion currency units",20216.66
"Russia",2020,7,"Mortgage credit billion currency units",8378.03
"Russia",2020,7,"Consumer credit billion currency units",12133.4
"Russia",2020,7,"Consumer Price Index (CPI)",610
"Russia",2020,7,"Money supply billion currency units",54687.4
"Russia",2020,7,"Bank deposit interest rate percent",3.51
"Russia",2020,7,"Mortgage credit interest rate percent",NA
"Russia",2020,7,"Business credit interest rate percent",6.85
"Russia",2020,7,"Foreign exchange reserves billion currency units",591.75
"Russia",2020,7,"Inflation monthly percent change in the CPI",0.35
"Russia",2020,7,"Inflation annual percent change in the CPI",3.37
"Russia",2020,7,"USD Exchange rate",71.53
"Russia",2020,7,"Policy rate percent",4.25
"Russia",2020,7,"Stock market index",167.42
"Russia",2020,7,"Long-term interest rate",NA
"Russia",2020,8,"Private sector credit billion currency units",58385.1
"Russia",2020,8,"Business credit billion currency units",37782.26
"Russia",2020,8,"Household credit billion currency units",20602.84
"Russia",2020,8,"Mortgage credit billion currency units",8578.81
"Russia",2020,8,"Consumer credit billion currency units",12405.14
"Russia",2020,8,"Consumer Price Index (CPI)",609.8
"Russia",2020,8,"Money supply billion currency units",55294.2
"Russia",2020,8,"Bank deposit interest rate percent",3.24
"Russia",2020,8,"Mortgage credit interest rate percent",NA
"Russia",2020,8,"Business credit interest rate percent",6.51
"Russia",2020,8,"Foreign exchange reserves billion currency units",594.42
"Russia",2020,8,"Inflation monthly percent change in the CPI",-0.03
"Russia",2020,8,"Inflation annual percent change in the CPI",3.58
"Russia",2020,8,"USD Exchange rate",73.8398
"Russia",2020,8,"Policy rate percent",4.25
"Russia",2020,8,"Stock market index",178.7
"Russia",2020,8,"Long-term interest rate",NA
"Russia",2020,9,"Private sector credit billion currency units",58997.1
"Russia",2020,9,"Business credit billion currency units",38040.59
"Russia",2020,9,"Household credit billion currency units",20956.5
"Russia",2020,9,"Mortgage credit billion currency units",8843.43
"Russia",2020,9,"Consumer credit billion currency units",12578.47
"Russia",2020,9,"Consumer Price Index (CPI)",609.4
"Russia",2020,9,"Money supply billion currency units",56023.9
"Russia",2020,9,"Bank deposit interest rate percent",3.32
"Russia",2020,9,"Mortgage credit interest rate percent",NA
"Russia",2020,9,"Business credit interest rate percent",6.48
"Russia",2020,9,"Foreign exchange reserves billion currency units",583.43
"Russia",2020,9,"Inflation monthly percent change in the CPI",-0.07
"Russia",2020,9,"Inflation annual percent change in the CPI",3.67
"Russia",2020,9,"USD Exchange rate",76.104
"Russia",2020,9,"Policy rate percent",4.25
"Russia",2020,9,"Stock market index",173.57
"Russia",2020,9,"Long-term interest rate",NA
"Russia",2020,10,"Private sector credit billion currency units",59862.8
"Russia",2020,10,"Business credit billion currency units",38519
"Russia",2020,10,"Household credit billion currency units",21343.8
"Russia",2020,10,"Mortgage credit billion currency units",9125.46
"Russia",2020,10,"Consumer credit billion currency units",12764.99
"Russia",2020,10,"Consumer Price Index (CPI)",612
"Russia",2020,10,"Money supply billion currency units",55871.6
"Russia",2020,10,"Bank deposit interest rate percent",3.3
"Russia",2020,10,"Mortgage credit interest rate percent",NA
"Russia",2020,10,"Business credit interest rate percent",6.53
"Russia",2020,10,"Foreign exchange reserves billion currency units",582.85
"Russia",2020,10,"Inflation monthly percent change in the CPI",0.43
"Russia",2020,10,"Inflation annual percent change in the CPI",3.99
"Russia",2020,10,"USD Exchange rate",77.6183
"Russia",2020,10,"Policy rate percent",4.25
"Russia",2020,10,"Stock market index",166.87
"Russia",2020,10,"Long-term interest rate",NA
"Russia",2020,11,"Private sector credit billion currency units",59936.04
"Russia",2020,11,"Business credit billion currency units",38471.28
"Russia",2020,11,"Household credit billion currency units",21464.76
"Russia",2020,11,"Mortgage credit billion currency units",9152.38
"Russia",2020,11,"Consumer credit billion currency units",12621.34
"Russia",2020,11,"Consumer Price Index (CPI)",616.3
"Russia",2020,11,"Money supply billion currency units",56122.6
"Russia",2020,11,"Bank deposit interest rate percent",3.25
"Russia",2020,11,"Mortgage credit interest rate percent",NA
"Russia",2020,11,"Business credit interest rate percent",6.26
"Russia",2020,11,"Foreign exchange reserves billion currency units",582.68
"Russia",2020,11,"Inflation monthly percent change in the CPI",0.7
"Russia",2020,11,"Inflation annual percent change in the CPI",4.42
"Russia",2020,11,"USD Exchange rate",76.8814
"Russia",2020,11,"Policy rate percent",4.25
"Russia",2020,11,"Stock market index",178.39
"Russia",2020,11,"Long-term interest rate",NA
"Russia",2020,12,"Private sector credit billion currency units",59758.71
"Russia",2020,12,"Business credit billion currency units",38170.19
"Russia",2020,12,"Household credit billion currency units",21588.52
"Russia",2020,12,"Mortgage credit billion currency units",9290.81
"Russia",2020,12,"Consumer credit billion currency units",12463.06
"Russia",2020,12,"Consumer Price Index (CPI)",621.4
"Russia",2020,12,"Money supply billion currency units",58652.1
"Russia",2020,12,"Bank deposit interest rate percent",3.42
"Russia",2020,12,"Mortgage credit interest rate percent",NA
"Russia",2020,12,"Business credit interest rate percent",6.51
"Russia",2020,12,"Foreign exchange reserves billion currency units",595.77
"Russia",2020,12,"Inflation monthly percent change in the CPI",0.83
"Russia",2020,12,"Inflation annual percent change in the CPI",4.91
"Russia",2020,12,"USD Exchange rate",73.9528
"Russia",2020,12,"Policy rate percent",4.25
"Russia",2020,12,"Stock market index",192.07
"Russia",2020,12,"Long-term interest rate",NA
"Russia",2021,1,"Private sector credit billion currency units",60127.68
"Russia",2021,1,"Business credit billion currency units",38352.76
"Russia",2021,1,"Household credit billion currency units",21774.91
"Russia",2021,1,"Mortgage credit billion currency units",9375.67
"Russia",2021,1,"Consumer credit billion currency units",12622.53
"Russia",2021,1,"Consumer Price Index (CPI)",625.5
"Russia",2021,1,"Money supply billion currency units",57598.4
"Russia",2021,1,"Bank deposit interest rate percent",3.42
"Russia",2021,1,"Mortgage credit interest rate percent",NA
"Russia",2021,1,"Business credit interest rate percent",6.54
"Russia",2021,1,"Foreign exchange reserves billion currency units",590.69
"Russia",2021,1,"Inflation monthly percent change in the CPI",0.66
"Russia",2021,1,"Inflation annual percent change in the CPI",5.18
"Russia",2021,1,"USD Exchange rate",74.4117
"Russia",2021,1,"Policy rate percent",4.25
"Russia",2021,1,"Stock market index",202.15
"Russia",2021,1,"Long-term interest rate",NA
"Russia",2021,2,"Private sector credit billion currency units",60375.52
"Russia",2021,2,"Business credit billion currency units",38322.84
"Russia",2021,2,"Household credit billion currency units",22052.68
"Russia",2021,2,"Mortgage credit billion currency units",9558.96
"Russia",2021,2,"Consumer credit billion currency units",12761.87
"Russia",2021,2,"Consumer Price Index (CPI)",630.5
"Russia",2021,2,"Money supply billion currency units",58178.2
"Russia",2021,2,"Bank deposit interest rate percent",3.21
"Russia",2021,2,"Mortgage credit interest rate percent",NA
"Russia",2021,2,"Business credit interest rate percent",6.62
"Russia",2021,2,"Foreign exchange reserves billion currency units",586.27
"Russia",2021,2,"Inflation monthly percent change in the CPI",0.8
"Russia",2021,2,"Inflation annual percent change in the CPI",5.68
"Russia",2021,2,"USD Exchange rate",74.2873
"Russia",2021,2,"Policy rate percent",4.25
"Russia",2021,2,"Stock market index",202.33
"Russia",2021,2,"Long-term interest rate",NA
"Russia",2021,3,"Private sector credit billion currency units",61086.67
"Russia",2021,3,"Business credit billion currency units",38598.56
"Russia",2021,3,"Household credit billion currency units",22488.11
"Russia",2021,3,"Mortgage credit billion currency units",9789.76
"Russia",2021,3,"Consumer credit billion currency units",13112.45
"Russia",2021,3,"Consumer Price Index (CPI)",634.6
"Russia",2021,3,"Money supply billion currency units",58261.6
"Russia",2021,3,"Bank deposit interest rate percent",3.25
"Russia",2021,3,"Mortgage credit interest rate percent",NA
"Russia",2021,3,"Business credit interest rate percent",6.51
"Russia",2021,3,"Foreign exchange reserves billion currency units",573.32
"Russia",2021,3,"Inflation monthly percent change in the CPI",0.65
"Russia",2021,3,"Inflation annual percent change in the CPI",5.78
"Russia",2021,3,"USD Exchange rate",74.527
"Russia",2021,3,"Policy rate percent",4.5
"Russia",2021,3,"Stock market index",206.66
"Russia",2021,3,"Long-term interest rate",NA
"Russia",2021,4,"Private sector credit billion currency units",62061.87
"Russia",2021,4,"Business credit billion currency units",39132.63
"Russia",2021,4,"Household credit billion currency units",22929.24
"Russia",2021,4,"Mortgage credit billion currency units",10068.94
"Russia",2021,4,"Consumer credit billion currency units",13370.27
"Russia",2021,4,"Consumer Price Index (CPI)",638.3
"Russia",2021,4,"Money supply billion currency units",59206.3
"Russia",2021,4,"Bank deposit interest rate percent",3.36
"Russia",2021,4,"Mortgage credit interest rate percent",NA
"Russia",2021,4,"Business credit interest rate percent",6.59
"Russia",2021,4,"Foreign exchange reserves billion currency units",590.48
"Russia",2021,4,"Inflation monthly percent change in the CPI",0.58
"Russia",2021,4,"Inflation annual percent change in the CPI",5.52
"Russia",2021,4,"USD Exchange rate",76.1038
"Russia",2021,4,"Policy rate percent",5
"Russia",2021,4,"Stock market index",210.99
"Russia",2021,4,"Long-term interest rate",NA
"Russia",2021,5,"Private sector credit billion currency units",62957.66
"Russia",2021,5,"Business credit billion currency units",39544.42
"Russia",2021,5,"Household credit billion currency units",23413.24
"Russia",2021,5,"Mortgage credit billion currency units",10282.26
"Russia",2021,5,"Consumer credit billion currency units",13623.48
"Russia",2021,5,"Consumer Price Index (CPI)",643
"Russia",2021,5,"Money supply billion currency units",59194.1
"Russia",2021,5,"Bank deposit interest rate percent",3.33
"Russia",2021,5,"Mortgage credit interest rate percent",NA
"Russia",2021,5,"Business credit interest rate percent",6.85
"Russia",2021,5,"Foreign exchange reserves billion currency units",605.23
"Russia",2021,5,"Inflation monthly percent change in the CPI",0.74
"Russia",2021,5,"Inflation annual percent change in the CPI",6.02
"Russia",2021,5,"USD Exchange rate",73.9361
"Russia",2021,5,"Policy rate percent",5
"Russia",2021,5,"Stock market index",217.39
"Russia",2021,5,"Long-term interest rate",NA
"Russia",2021,6,"Private sector credit billion currency units",63688.44
"Russia",2021,6,"Business credit billion currency units",39718.95
"Russia",2021,6,"Household credit billion currency units",23969.49
"Russia",2021,6,"Mortgage credit billion currency units",10574.69
"Russia",2021,6,"Consumer credit billion currency units",13900.55
"Russia",2021,6,"Consumer Price Index (CPI)",647.4
"Russia",2021,6,"Money supply billion currency units",59583.9
"Russia",2021,6,"Bank deposit interest rate percent",3.43
"Russia",2021,6,"Mortgage credit interest rate percent",NA
"Russia",2021,6,"Business credit interest rate percent",7.15
"Russia",2021,6,"Foreign exchange reserves billion currency units",591.75
"Russia",2021,6,"Inflation monthly percent change in the CPI",0.68
"Russia",2021,6,"Inflation annual percent change in the CPI",6.5
"Russia",2021,6,"USD Exchange rate",72.5571
"Russia",2021,6,"Policy rate percent",5.5
"Russia",2021,6,"Stock market index",226.85
"Russia",2021,6,"Long-term interest rate",NA
"Russia",2021,7,"Private sector credit billion currency units",64715.41
"Russia",2021,7,"Business credit billion currency units",40316.64
"Russia",2021,7,"Household credit billion currency units",24398.78
"Russia",2021,7,"Mortgage credit billion currency units",10780.96
"Russia",2021,7,"Consumer credit billion currency units",14116.52
"Russia",2021,7,"Consumer Price Index (CPI)",649.4
"Russia",2021,7,"Money supply billion currency units",59379.7
"Russia",2021,7,"Bank deposit interest rate percent",3.64
"Russia",2021,7,"Mortgage credit interest rate percent",NA
"Russia",2021,7,"Business credit interest rate percent",7.45
"Russia",2021,7,"Foreign exchange reserves billion currency units",601
"Russia",2021,7,"Inflation monthly percent change in the CPI",0.31
"Russia",2021,7,"Inflation annual percent change in the CPI",6.46
"Russia",2021,7,"USD Exchange rate",73.9341
"Russia",2021,7,"Policy rate percent",6.5
"Russia",2021,7,"Stock market index",225.91
"Russia",2021,7,"Long-term interest rate",NA
"Russia",2021,8,"Private sector credit billion currency units",65763.22
"Russia",2021,8,"Business credit billion currency units",40896.36
"Russia",2021,8,"Household credit billion currency units",24866.85
"Russia",2021,8,"Mortgage credit billion currency units",10967.84
"Russia",2021,8,"Consumer credit billion currency units",14292.17
"Russia",2021,8,"Consumer Price Index (CPI)",650.5
"Russia",2021,8,"Money supply billion currency units",59816.9
"Russia",2021,8,"Bank deposit interest rate percent",3.87
"Russia",2021,8,"Mortgage credit interest rate percent",NA
"Russia",2021,8,"Business credit interest rate percent",8.18
"Russia",2021,8,"Foreign exchange reserves billion currency units",618.18
"Russia",2021,8,"Inflation monthly percent change in the CPI",0.17
"Russia",2021,8,"Inflation annual percent change in the CPI",6.67
"Russia",2021,8,"USD Exchange rate",73.5423
"Russia",2021,8,"Policy rate percent",6.5
"Russia",2021,8,"Stock market index",229.56
"Russia",2021,8,"Long-term interest rate",NA
"Russia",2021,9,"Private sector credit billion currency units",66561.03
"Russia",2021,9,"Business credit billion currency units",41268.83
"Russia",2021,9,"Household credit billion currency units",25292.2
"Russia",2021,9,"Mortgage credit billion currency units",11207.47
"Russia",2021,9,"Consumer credit billion currency units",14511.23
"Russia",2021,9,"Consumer Price Index (CPI)",654.4
"Russia",2021,9,"Money supply billion currency units",60606.2
"Russia",2021,9,"Bank deposit interest rate percent",4.14
"Russia",2021,9,"Mortgage credit interest rate percent",NA
"Russia",2021,9,"Business credit interest rate percent",8.18
"Russia",2021,9,"Foreign exchange reserves billion currency units",614.12
"Russia",2021,9,"Inflation monthly percent change in the CPI",0.6
"Russia",2021,9,"Inflation annual percent change in the CPI",7.38
"Russia",2021,9,"USD Exchange rate",72.844
"Russia",2021,9,"Policy rate percent",6.75
"Russia",2021,9,"Stock market index",239.18
"Russia",2021,9,"Long-term interest rate",NA
"Russia",2021,10,"Private sector credit billion currency units",67612.73
"Russia",2021,10,"Business credit billion currency units",41910.36
"Russia",2021,10,"Household credit billion currency units",25702.37
"Russia",2021,10,"Mortgage credit billion currency units",11431.22
"Russia",2021,10,"Consumer credit billion currency units",14734.53
"Russia",2021,10,"Consumer Price Index (CPI)",661.7
"Russia",2021,10,"Money supply billion currency units",60813.7
"Russia",2021,10,"Bank deposit interest rate percent",4.34
"Russia",2021,10,"Mortgage credit interest rate percent",NA
"Russia",2021,10,"Business credit interest rate percent",8.42
"Russia",2021,10,"Foreign exchange reserves billion currency units",624.24
"Russia",2021,10,"Inflation monthly percent change in the CPI",1.12
"Russia",2021,10,"Inflation annual percent change in the CPI",8.12
"Russia",2021,10,"USD Exchange rate",71.3301
"Russia",2021,10,"Policy rate percent",7.5
"Russia",2021,10,"Stock market index",250.66
"Russia",2021,10,"Long-term interest rate",NA
"Russia",2021,11,"Private sector credit billion currency units",68493.93
"Russia",2021,11,"Business credit billion currency units",42580.66
"Russia",2021,11,"Household credit billion currency units",25913.27
"Russia",2021,11,"Mortgage credit billion currency units",11454.07
"Russia",2021,11,"Consumer credit billion currency units",14705.8
"Russia",2021,11,"Consumer Price Index (CPI)",668
"Russia",2021,11,"Money supply billion currency units",62312.5
"Russia",2021,11,"Bank deposit interest rate percent",4.6
"Russia",2021,11,"Mortgage credit interest rate percent",NA
"Russia",2021,11,"Business credit interest rate percent",8.49
"Russia",2021,11,"Foreign exchange reserves billion currency units",622.5
"Russia",2021,11,"Inflation monthly percent change in the CPI",0.95
"Russia",2021,11,"Inflation annual percent change in the CPI",8.39
"Russia",2021,11,"USD Exchange rate",72.9821
"Russia",2021,11,"Policy rate percent",7.5
"Russia",2021,11,"Stock market index",242.05
"Russia",2021,11,"Long-term interest rate",NA
"Russia",2021,12,"Private sector credit billion currency units",68823.48
"Russia",2021,12,"Business credit billion currency units",42476.74
"Russia",2021,12,"Household credit billion currency units",26346.74
"Russia",2021,12,"Mortgage credit billion currency units",11768.41
"Russia",2021,12,"Consumer credit billion currency units",14915.51
"Russia",2021,12,"Consumer Price Index (CPI)",673.5
"Russia",2021,12,"Money supply billion currency units",66252.9
"Russia",2021,12,"Bank deposit interest rate percent",5.05
"Russia",2021,12,"Mortgage credit interest rate percent",NA
"Russia",2021,12,"Business credit interest rate percent",8.93
"Russia",2021,12,"Foreign exchange reserves billion currency units",630.63
"Russia",2021,12,"Inflation monthly percent change in the CPI",0.82
"Russia",2021,12,"Inflation annual percent change in the CPI",8.38
"Russia",2021,12,"USD Exchange rate",73.8575
"Russia",2021,12,"Policy rate percent",8.5
"Russia",2021,12,"Stock market index",223.38
"Russia",2021,12,"Long-term interest rate",NA
"Russia",2022,1,"Private sector credit billion currency units",69451.75
"Russia",2022,1,"Business credit billion currency units",42865.09
"Russia",2022,1,"Household credit billion currency units",26586.66
"Russia",2022,1,"Mortgage credit billion currency units",11907.51
"Russia",2022,1,"Consumer credit billion currency units",15132.59
"Russia",2022,1,"Consumer Price Index (CPI)",680.2
"Russia",2022,1,"Money supply billion currency units",65310.3
"Russia",2022,1,"Bank deposit interest rate percent",5.08
"Russia",2022,1,"Mortgage credit interest rate percent",NA
"Russia",2022,1,"Business credit interest rate percent",9.81
"Russia",2022,1,"Foreign exchange reserves billion currency units",630.21
"Russia",2022,1,"Inflation monthly percent change in the CPI",0.99
"Russia",2022,1,"Inflation annual percent change in the CPI",8.75
"Russia",2022,1,"USD Exchange rate",76.5582
"Russia",2022,1,"Policy rate percent",8.5
"Russia",2022,1,"Stock market index",212.89
"Russia",2022,1,"Long-term interest rate",NA
"Russia",2022,2,"Private sector credit billion currency units",71381.23
"Russia",2022,2,"Business credit billion currency units",44360.28
"Russia",2022,2,"Household credit billion currency units",27020.95
"Russia",2022,2,"Mortgage credit billion currency units",12180.46
"Russia",2022,2,"Consumer credit billion currency units",15252.55
"Russia",2022,2,"Consumer Price Index (CPI)",688.1
"Russia",2022,2,"Money supply billion currency units",66659.7
"Russia",2022,2,"Bank deposit interest rate percent",6.37
"Russia",2022,2,"Mortgage credit interest rate percent",NA
"Russia",2022,2,"Business credit interest rate percent",11
"Russia",2022,2,"Foreign exchange reserves billion currency units",617.13
"Russia",2022,2,"Inflation monthly percent change in the CPI",1.16
"Russia",2022,2,"Inflation annual percent change in the CPI",9.14
"Russia",2022,2,"USD Exchange rate",77.7585
"Russia",2022,2,"Policy rate percent",20
"Russia",2022,2,"Stock market index",195.14
"Russia",2022,2,"Long-term interest rate",NA
"Russia",2022,3,"Private sector credit billion currency units",71802.3
"Russia",2022,3,"Business credit billion currency units",44754.39
